"","bottle","taxon","simple.N","simple.mean","simple.SD"
"531","e00298","Xiphister",3,0.00435142610503321,0.00753689109929906
"532","e00298","Zaprora silenus",3,0,0
"533","e00299","Agonopsis vulsa",3,0,0
"534","e00299","Ammodytes personatus",3,0.266185534629952,0.0944385933757988
"535","e00299","Anoplarchus",3,0.0301586135328794,0.0104263949037865
"536","e00299","Anoplopoma fimbria",3,0,0
"537","e00299","Apodichthys flavidus",3,0.0161738649696811,0.0262116597242947
"538","e00299","Artedius fenestralis",3,0.00163286352698522,0.00282820259056451
"539","e00299","Artedius harringtoni",3,0,0
"540","e00299","Artedius lateralis",3,0,0
"541","e00299","Aulorhynchus flavidus",3,0,0
"542","e00299","Blepsias bilobus",3,0,0
"543","e00299","Blepsias cirrhosus",3,0,0
"544","e00299","Brachyistius frenatus",3,0.0129345189975748,0.0224032440752644
"545","e00299","Chitonotus pugetensis",3,0.0140841514950358,0.0139313375964075
"546","e00299","Citharichthys sordidus",3,0,0
"547","e00299","Citharichthys stigmaeus",3,0.0225455598617096,0.0252630385955634
"548","e00299","Clinocottus acuticeps",3,0.059544350483811,0.00946713400332813
"549","e00299","Clinocottus embryum",3,0,0
"550","e00299","Clupea pallasii",3,0.312682695123722,0.0741935148784259
"551","e00299","Cottidae",3,0.000515635811289934,0.000619714667949891
"552","e00299","Cottus",3,0,0
"553","e00299","Cryptacanthodes giganteus",3,0,0
"554","e00299","Cymatogaster aggregata",3,0.00600148962988427,0.0103948849600573
"555","e00299","Embiotoca lateralis",3,0,0
"556","e00299","Enophrys bison",3,0.0108141400252091,0.0187306399638264
"557","e00299","Gadus",3,0.0200666516766123,0.00850757236224234
"558","e00299","Gasterosteus aculeatus",3,0,0
"559","e00299","Gobiesox maeandricus",3,0,0
"560","e00299","Hemilepidotus hemilepidotus",3,0.00697547840036668,0.0120818829965344
"561","e00299","Hexagrammos",3,0,0
"562","e00299","Hexagrammos decagrammus",3,0.00141801306290822,0.00245607067075339
"563","e00299","Hippoglossus stenolepis",3,0,0
"564","e00299","Hypomesus",3,0,0
"565","e00299","Lepidogobius lepidus",3,0,0
"566","e00299","Lepidopsetta",3,0.000959665406210611,0.001662189241823
"567","e00299","Leptocottus armatus",3,0.0269507799095044,0.0332710176910602
"568","e00299","Liparis mucosus",3,0,0
"569","e00299","Lumpenus sagitta",3,0,0
"570","e00299","Microgadus proximus",3,0,0
"571","e00299","Micropterus",3,0.0119763978529774,0.0169528000213074
"572","e00299","Myoxocephalus",3,0.00710214837472965,0.0065749659051043
"573","e00299","Nautichthys oculofasciatus",3,0,0
"574","e00299","Oligocottus maculosus",3,0.0307828319744895,0.0319913892546058
"575","e00299","Oligocottus snyderi",3,0,0
"576","e00299","Oncorhynchus",3,0,0
"577","e00299","Oncorhynchus clarkii",3,0,0
"578","e00299","Oncorhynchus gorbuscha",3,0.0228870922150456,0.00300767531601201
"579","e00299","Oncorhynchus keta",3,0,0
"580","e00299","Oncorhynchus kisutch",3,0.0227685087539752,0.0348633821239887
"581","e00299","Oncorhynchus nerka",3,0,0
"582","e00299","Oncorhynchus tshawytscha",3,0.000200527099805202,0.000347323125157045
"583","e00299","Ophiodon elongatus",3,0.000339349066790066,0.000587769825181479
"584","e00299","Oxylebius pictus",3,0,0
"585","e00299","Pholis laeta",3,0.0499082627664745,0.0273588057985455
"586","e00299","Phytichthys chirus",3,0,0
"587","e00299","Pleuronectidae 1",3,0,0
"588","e00299","Pleuronectidae 2",3,0.00738274672460053,0.00966633583262483
"589","e00299","Pleuronectidae 3",3,0.00766843626828015,0.00829557222066914
"590","e00299","Pleuronichthys coenosus",3,0,0
"591","e00299","Podothecus accipenserinus",3,0,0
"592","e00299","Rhamphocottus richardsonii",3,0,0
"593","e00299","Rhinogobiops nicholsii",3,0,0
"594","e00299","Ronquilus jordani",3,0,0
"595","e00299","Salvelinus",3,0,0
"596","e00299","Scorpaenichthys marmoratus",3,0,0
"597","e00299","Sebastes 1",3,0.000572934570872006,0.000992351786162987
"598","e00299","Sebastes 2",3,3.08499151627333e-05,5.34336204710436e-05
"599","e00299","Sebastes 3",3,0.00572621934788467,0.00991810284582017
"600","e00299","Sebastes entomelas",3,0,0
"601","e00299","Sebastes nigrocinctus",3,0,0
"602","e00299","Sebastolobus",3,0.00459663735924726,0.00796160945018549
"603","e00299","Stichaeidae",3,0,0
"604","e00299","Stichaeus punctatus",3,0,0
"605","e00299","Synchirus gilli",3,0.00820607743328706,0.0142133430452976
"606","e00299","Syngnathus leptorhynchus",3,0.00254955884038043,0.00441596544842529
"607","e00299","Xiphister",3,0.00765741489266146,0.0132630316487242
"608","e00299","Zaprora silenus",3,0,0
"609","e00301","Agonopsis vulsa",3,0,0
"610","e00301","Ammodytes personatus",3,0.890212045484883,0.0107290031744085
"611","e00301","Anoplarchus",3,0.00678174117587591,0.00268616920967743
"612","e00301","Anoplopoma fimbria",3,0,0
"613","e00301","Apodichthys flavidus",3,0.000290428158126962,0.000503036325824546
"614","e00301","Artedius fenestralis",3,0,0
"615","e00301","Artedius harringtoni",3,0,0
"616","e00301","Artedius lateralis",3,0.00983574790974077,0.00432726136094785
"617","e00301","Aulorhynchus flavidus",3,0,0
"618","e00301","Blepsias bilobus",3,0,0
"619","e00301","Blepsias cirrhosus",3,0,0
"620","e00301","Brachyistius frenatus",3,0,0
"621","e00301","Chitonotus pugetensis",3,0,0
"622","e00301","Citharichthys sordidus",3,0,0
"623","e00301","Citharichthys stigmaeus",3,0,0
"624","e00301","Clinocottus acuticeps",3,0,0
"625","e00301","Clinocottus embryum",3,0,0
"626","e00301","Clupea pallasii",3,0.0561706424585422,0.00296023646430345
"627","e00301","Cottidae",3,0,0
"628","e00301","Cottus",3,0,0
"629","e00301","Cryptacanthodes giganteus",3,0,0
"630","e00301","Cymatogaster aggregata",3,0.000178725020385823,0.000309560815892028
"631","e00301","Embiotoca lateralis",3,0,0
"632","e00301","Enophrys bison",3,0,0
"633","e00301","Gadus",3,2.30968218773097e-05,4.00048689848687e-05
"634","e00301","Gasterosteus aculeatus",3,0,0
"635","e00301","Gobiesox maeandricus",3,0.000614367257576265,0.00106411530462885
"636","e00301","Hemilepidotus hemilepidotus",3,0.000145214079063481,0.000251518162912273
"637","e00301","Hexagrammos",3,0,0
"638","e00301","Hexagrammos decagrammus",3,0,0
"639","e00301","Hippoglossus stenolepis",3,0,0
"640","e00301","Hypomesus",3,0,0
"641","e00301","Lepidogobius lepidus",3,0,0
"642","e00301","Lepidopsetta",3,0.000268087530578734,0.000464341223838042
"643","e00301","Leptocottus armatus",3,0,0
"644","e00301","Liparis mucosus",3,0,0
"645","e00301","Lumpenus sagitta",3,0,0
"646","e00301","Microgadus proximus",3,0,0
"647","e00301","Micropterus",3,0,0
"648","e00301","Myoxocephalus",3,0.00208019290750084,0.00357401775499947
"649","e00301","Nautichthys oculofasciatus",3,0,0
"650","e00301","Oligocottus maculosus",3,0.00217343562913498,0.00198397101516208
"651","e00301","Oligocottus snyderi",3,0.000156384392837595,0.000270865713905525
"652","e00301","Oncorhynchus",3,0,0
"653","e00301","Oncorhynchus clarkii",3,0,0
"654","e00301","Oncorhynchus gorbuscha",3,0.00549816977133278,0.00558135284038007
"655","e00301","Oncorhynchus keta",3,0.00116223043599419,0.00170380583949552
"656","e00301","Oncorhynchus kisutch",3,0.000235332783585474,0.000349323304774339
"657","e00301","Oncorhynchus nerka",3,0,0
"658","e00301","Oncorhynchus tshawytscha",3,0,0
"659","e00301","Ophiodon elongatus",3,0,0
"660","e00301","Oxylebius pictus",3,0,0
"661","e00301","Pholis laeta",3,0.0136635596567344,0.00446577241742589
"662","e00301","Phytichthys chirus",3,0.00226941060862292,0.00356012701268963
"663","e00301","Pleuronectidae 1",3,0,0
"664","e00301","Pleuronectidae 2",3,0,0
"665","e00301","Pleuronectidae 3",3,0,0
"666","e00301","Pleuronichthys coenosus",3,0,0
"667","e00301","Podothecus accipenserinus",3,0,0
"668","e00301","Rhamphocottus richardsonii",3,0,0
"669","e00301","Rhinogobiops nicholsii",3,0,0
"670","e00301","Ronquilus jordani",3,0,0
"671","e00301","Salvelinus",3,0.000122873451515253,0.000212823060925769
"672","e00301","Scorpaenichthys marmoratus",3,0,0
"673","e00301","Sebastes 1",3,0,0
"674","e00301","Sebastes 2",3,0,0
"675","e00301","Sebastes 3",3,0,0
"676","e00301","Sebastes entomelas",3,0,0
"677","e00301","Sebastes nigrocinctus",3,0,0
"678","e00301","Sebastolobus",3,0,0
"679","e00301","Stichaeidae",3,0,0
"680","e00301","Stichaeus punctatus",3,0,0
"681","e00301","Synchirus gilli",3,0,0
"682","e00301","Syngnathus leptorhynchus",3,0,0
"683","e00301","Xiphister",3,0.00811831446609127,0.000787270873047767
"684","e00301","Zaprora silenus",3,0,0
"685","e00302","Agonopsis vulsa",3,0,0
"686","e00302","Ammodytes personatus",3,0.893920135032841,0.054890188159655
"687","e00302","Anoplarchus",3,0.00338150320191893,0.00572226749207959
"688","e00302","Anoplopoma fimbria",3,0,0
"689","e00302","Apodichthys flavidus",3,0.000457215207681216,0.000791919969697021
"690","e00302","Artedius fenestralis",3,0,0
"691","e00302","Artedius harringtoni",3,0,0
"692","e00302","Artedius lateralis",3,0,0
"693","e00302","Aulorhynchus flavidus",3,0,0
"694","e00302","Blepsias bilobus",3,0,0
"695","e00302","Blepsias cirrhosus",3,0,0
"696","e00302","Brachyistius frenatus",3,0,0
"697","e00302","Chitonotus pugetensis",3,0,0
"698","e00302","Citharichthys sordidus",3,0,0
"699","e00302","Citharichthys stigmaeus",3,0,0
"700","e00302","Clinocottus acuticeps",3,0,0
"701","e00302","Clinocottus embryum",3,0,0
"702","e00302","Clupea pallasii",3,0.0688127412211468,0.0410296818337824
"703","e00302","Cottidae",3,0,0
"704","e00302","Cottus",3,0,0
"705","e00302","Cryptacanthodes giganteus",3,0,0
"706","e00302","Cymatogaster aggregata",3,0,0
"707","e00302","Embiotoca lateralis",3,0,0
"708","e00302","Enophrys bison",3,0.00274503681731845,0.00475454323624272
"709","e00302","Gadus",3,0,0
"710","e00302","Gasterosteus aculeatus",3,0,0
"711","e00302","Gobiesox maeandricus",3,0,0
"712","e00302","Hemilepidotus hemilepidotus",3,0,0
"713","e00302","Hexagrammos",3,0,0
"714","e00302","Hexagrammos decagrammus",3,0,0
"715","e00302","Hippoglossus stenolepis",3,0,0
"716","e00302","Hypomesus",3,0,0
"717","e00302","Lepidogobius lepidus",3,0,0
"718","e00302","Lepidopsetta",3,0,0
"719","e00302","Leptocottus armatus",3,0.000656514144362771,0.00113711585392393
"720","e00302","Liparis mucosus",3,0,0
"721","e00302","Lumpenus sagitta",3,0,0
"722","e00302","Microgadus proximus",3,0,0
"723","e00302","Micropterus",3,0,0
"724","e00302","Myoxocephalus",3,0.000562726409453804,0.000974670731934795
"725","e00302","Nautichthys oculofasciatus",3,0,0
"726","e00302","Oligocottus maculosus",3,0.00691272296836345,0.00494618604499694
"727","e00302","Oligocottus snyderi",3,0,0
"728","e00302","Oncorhynchus",3,0,0
"729","e00302","Oncorhynchus clarkii",3,0,0
"730","e00302","Oncorhynchus gorbuscha",3,0.000574449876317425,0.000994976372183437
"731","e00302","Oncorhynchus keta",3,0,0
"732","e00302","Oncorhynchus kisutch",3,0,0
"733","e00302","Oncorhynchus nerka",3,0,0
"734","e00302","Oncorhynchus tshawytscha",3,0,0
"735","e00302","Ophiodon elongatus",3,0.00185694473826481,0.00321632263352235
"736","e00302","Oxylebius pictus",3,0,0
"737","e00302","Pholis laeta",3,0.010307348738146,0.00438971813968517
"738","e00302","Phytichthys chirus",3,0,0
"739","e00302","Pleuronectidae 1",3,0,0
"740","e00302","Pleuronectidae 2",3,0.00110200588518037,0.00190873018337231
"741","e00302","Pleuronectidae 3",3,0,0
"742","e00302","Pleuronichthys coenosus",3,0,0
"743","e00302","Podothecus accipenserinus",3,0,0
"744","e00302","Rhamphocottus richardsonii",3,0,0
"745","e00302","Rhinogobiops nicholsii",3,0,0
"746","e00302","Ronquilus jordani",3,0,0
"747","e00302","Salvelinus",3,0.00201308105183033,0.00254857732605739
"748","e00302","Scorpaenichthys marmoratus",3,0,0
"749","e00302","Sebastes 1",3,0,0
"750","e00302","Sebastes 2",3,0,0
"751","e00302","Sebastes 3",3,0,0
"752","e00302","Sebastes entomelas",3,0,0
"753","e00302","Sebastes nigrocinctus",3,0,0
"754","e00302","Sebastolobus",3,0,0
"755","e00302","Stichaeidae",3,0,0
"756","e00302","Stichaeus punctatus",3,0,0
"757","e00302","Synchirus gilli",3,0,0
"758","e00302","Syngnathus leptorhynchus",3,0,0
"759","e00302","Xiphister",3,0.00669757470717489,0.00645208741155226
"760","e00302","Zaprora silenus",3,0,0
"761","e00303","Agonopsis vulsa",3,0,0
"762","e00303","Ammodytes personatus",3,0.766728895740574,0.107282435307786
"763","e00303","Anoplarchus",3,0.0350059468677345,0.0303046730440418
"764","e00303","Anoplopoma fimbria",3,0,0
"765","e00303","Apodichthys flavidus",3,0,0
"766","e00303","Artedius fenestralis",3,0,0
"767","e00303","Artedius harringtoni",3,0,0
"768","e00303","Artedius lateralis",3,0.03454673384404,0.0299230702158092
"769","e00303","Aulorhynchus flavidus",3,0,0
"770","e00303","Blepsias bilobus",3,0,0
"771","e00303","Blepsias cirrhosus",3,0,0
"772","e00303","Brachyistius frenatus",3,0,0
"773","e00303","Chitonotus pugetensis",3,0,0
"774","e00303","Citharichthys sordidus",3,0,0
"775","e00303","Citharichthys stigmaeus",3,0,0
"776","e00303","Clinocottus acuticeps",3,0,0
"777","e00303","Clinocottus embryum",3,0,0
"778","e00303","Clupea pallasii",3,0.0407006831393985,0.0471618585096021
"779","e00303","Cottidae",3,0,0
"780","e00303","Cottus",3,0,0
"781","e00303","Cryptacanthodes giganteus",3,0,0
"782","e00303","Cymatogaster aggregata",3,0,0
"783","e00303","Embiotoca lateralis",3,0,0
"784","e00303","Enophrys bison",3,0,0
"785","e00303","Gadus",3,0,0
"786","e00303","Gasterosteus aculeatus",3,0,0
"787","e00303","Gobiesox maeandricus",3,0,0
"788","e00303","Hemilepidotus hemilepidotus",3,0,0
"789","e00303","Hexagrammos",3,0,0
"790","e00303","Hexagrammos decagrammus",3,0,0
"791","e00303","Hippoglossus stenolepis",3,0,0
"792","e00303","Hypomesus",3,0,0
"793","e00303","Lepidogobius lepidus",3,0,0
"794","e00303","Lepidopsetta",3,0,0
"795","e00303","Leptocottus armatus",3,0,0
"796","e00303","Liparis mucosus",3,0,0
"797","e00303","Lumpenus sagitta",3,0,0
"798","e00303","Microgadus proximus",3,0,0
"799","e00303","Micropterus",3,0,0
"800","e00303","Myoxocephalus",3,0.00671892497200448,0.0116375194237551
"801","e00303","Nautichthys oculofasciatus",3,0,0
"802","e00303","Oligocottus maculosus",3,0.00261291526689063,0.00452570199812697
"803","e00303","Oligocottus snyderi",3,0,0
"804","e00303","Oncorhynchus",3,0,0
"805","e00303","Oncorhynchus clarkii",3,0,0
"806","e00303","Oncorhynchus gorbuscha",3,0.000289416880015857,0.000237116382974243
"807","e00303","Oncorhynchus keta",3,0,0
"808","e00303","Oncorhynchus kisutch",3,0.000538752700829931,0.000704739997486191
"809","e00303","Oncorhynchus nerka",3,0,0
"810","e00303","Oncorhynchus tshawytscha",3,0,0
"811","e00303","Ophiodon elongatus",3,0,0
"812","e00303","Oxylebius pictus",3,0,0
"813","e00303","Pholis laeta",3,0.105485576799785,0.106593382245792
"814","e00303","Phytichthys chirus",3,0,0
"815","e00303","Pleuronectidae 1",3,0,0
"816","e00303","Pleuronectidae 2",3,0,0
"817","e00303","Pleuronectidae 3",3,0,0
"818","e00303","Pleuronichthys coenosus",3,0,0
"819","e00303","Podothecus accipenserinus",3,0,0
"820","e00303","Rhamphocottus richardsonii",3,0,0
"821","e00303","Rhinogobiops nicholsii",3,0,0
"822","e00303","Ronquilus jordani",3,0,0
"823","e00303","Salvelinus",3,0,0
"824","e00303","Scorpaenichthys marmoratus",3,0,0
"825","e00303","Sebastes 1",3,9.33184023889511e-05,0.00016163221421882
"826","e00303","Sebastes 2",3,0,0
"827","e00303","Sebastes 3",3,0,0
"828","e00303","Sebastes entomelas",3,0,0
"829","e00303","Sebastes nigrocinctus",3,0,0
"830","e00303","Sebastolobus",3,0,0
"831","e00303","Stichaeidae",3,0,0
"832","e00303","Stichaeus punctatus",3,0,0
"833","e00303","Synchirus gilli",3,0,0
"834","e00303","Syngnathus leptorhynchus",3,0,0
"835","e00303","Xiphister",3,0.00727883538633819,0.012607312709068
"836","e00303","Zaprora silenus",3,0,0
"837","e00305","Agonopsis vulsa",3,0,0
"838","e00305","Ammodytes personatus",3,0.0230415872550457,0.0399091998127706
"839","e00305","Anoplarchus",3,0.0376391021939433,0.0379377665638872
"840","e00305","Anoplopoma fimbria",3,0,0
"841","e00305","Apodichthys flavidus",3,0.00856445142159428,0.0148340650011568
"842","e00305","Artedius fenestralis",3,0,0
"843","e00305","Artedius harringtoni",3,0,0
"844","e00305","Artedius lateralis",3,0.00621059112956564,0.00985101030632464
"845","e00305","Aulorhynchus flavidus",3,0,0
"846","e00305","Blepsias bilobus",3,0,0
"847","e00305","Blepsias cirrhosus",3,0,0
"848","e00305","Brachyistius frenatus",3,0,0
"849","e00305","Chitonotus pugetensis",3,0,0
"850","e00305","Citharichthys sordidus",3,0,0
"851","e00305","Citharichthys stigmaeus",3,0,0
"852","e00305","Clinocottus acuticeps",3,0.0664818172033285,0.0720789825204083
"853","e00305","Clinocottus embryum",3,0,0
"854","e00305","Clupea pallasii",3,0.108052529519847,0.099052507119878
"855","e00305","Cottidae",3,0,0
"856","e00305","Cottus",3,0.00486656200941915,0.00842913265849846
"857","e00305","Cryptacanthodes giganteus",3,0,0
"858","e00305","Cymatogaster aggregata",3,0.0615347714537192,0.100525506337273
"859","e00305","Embiotoca lateralis",3,0,0
"860","e00305","Enophrys bison",3,0.104418119734222,0.117563745036891
"861","e00305","Gadus",3,0,0
"862","e00305","Gasterosteus aculeatus",3,0,0
"863","e00305","Gobiesox maeandricus",3,0,0
"864","e00305","Hemilepidotus hemilepidotus",3,0.011965811965812,0.0207253942786019
"865","e00305","Hexagrammos",3,1.74428745857317e-05,3.02119450125393e-05
"866","e00305","Hexagrammos decagrammus",3,0,0
"867","e00305","Hippoglossus stenolepis",3,0,0
"868","e00305","Hypomesus",3,0,0
"869","e00305","Lepidogobius lepidus",3,0,0
"870","e00305","Lepidopsetta",3,0,0
"871","e00305","Leptocottus armatus",3,0,0
"872","e00305","Liparis mucosus",3,0,0
"873","e00305","Lumpenus sagitta",3,0,0
"874","e00305","Microgadus proximus",3,0,0
"875","e00305","Micropterus",3,0,0
"876","e00305","Myoxocephalus",3,0.029394516933001,0.0509127967919015
"877","e00305","Nautichthys oculofasciatus",3,0,0
"878","e00305","Oligocottus maculosus",3,0.114185932856463,0.0965676625653511
"879","e00305","Oligocottus snyderi",3,0,0
"880","e00305","Oncorhynchus",3,0,0
"881","e00305","Oncorhynchus clarkii",3,0,0
"882","e00305","Oncorhynchus gorbuscha",3,0.0195883481597767,0.0339280142490816
"883","e00305","Oncorhynchus keta",3,0.083816408634124,0.137364423285676
"884","e00305","Oncorhynchus kisutch",3,0,0
"885","e00305","Oncorhynchus nerka",3,0.000409577819785759,0.000709409593522224
"886","e00305","Oncorhynchus tshawytscha",3,0,0
"887","e00305","Ophiodon elongatus",3,0,0
"888","e00305","Oxylebius pictus",3,0,0
"889","e00305","Pholis laeta",3,0.265841602950277,0.112246787864735
"890","e00305","Phytichthys chirus",3,0,0
"891","e00305","Pleuronectidae 1",3,0,0
"892","e00305","Pleuronectidae 2",3,0.0401386263390044,0.069522140165178
"893","e00305","Pleuronectidae 3",3,0,0
"894","e00305","Pleuronichthys coenosus",3,0,0
"895","e00305","Podothecus accipenserinus",3,0,0
"896","e00305","Rhamphocottus richardsonii",3,0,0
"897","e00305","Rhinogobiops nicholsii",3,0,0
"898","e00305","Ronquilus jordani",3,0,0
"899","e00305","Salvelinus",3,0,0
"900","e00305","Scorpaenichthys marmoratus",3,0,0
"901","e00305","Sebastes 1",3,0.0138321995464853,0.0239580723949437
"902","e00305","Sebastes 2",3,0,0
"903","e00305","Sebastes 3",3,0,0
"904","e00305","Sebastes entomelas",3,0,0
"905","e00305","Sebastes nigrocinctus",3,0,0
"906","e00305","Sebastolobus",3,0,0
"907","e00305","Stichaeidae",3,0,0
"908","e00305","Stichaeus punctatus",3,0,0
"909","e00305","Synchirus gilli",3,0,0
"910","e00305","Syngnathus leptorhynchus",3,0,0
"911","e00305","Xiphister",3,0,0
"912","e00305","Zaprora silenus",3,0,0
"913","e00306","Agonopsis vulsa",3,0,0
"914","e00306","Ammodytes personatus",3,0.0370543278292451,0.0356760962752374
"915","e00306","Anoplarchus",3,0.0432969080877496,0.023586772565912
