"","bay_year","name","value","bay_year2","intx","habitat","type","place_name","date","julian","latitude","longitude","year"
"156","2021_BOST_A_3","Clupea pallasii",0.182400736291647,"BOST_A_2021","eelgrass_edna","eelgrass","edna","Bostwick Inlet",2021-08-11,223,55.236796,-131.750555,2021
"157","2021_BOST_A_3","Cottus",0.0271217827372471,"BOST_A_2021","eelgrass_edna","eelgrass","edna","Bostwick Inlet",2021-08-11,223,55.236796,-131.750555,2021
"158","2021_BOST_A_3","Cottus_Leptocottus",0.0219431492513716,"BOST_A_2021","eelgrass_edna","eelgrass","edna","Bostwick Inlet",2021-08-11,223,55.236796,-131.750555,2021
"159","2021_BOST_A_3","Cryptacanthodes giganteus",0,"BOST_A_2021","eelgrass_edna","eelgrass","edna","Bostwick Inlet",2021-08-11,223,55.236796,-131.750555,2021
"160","2021_BOST_A_3","Cymatogaster aggregata",0.0707572647113721,"BOST_A_2021","eelgrass_edna","eelgrass","edna","Bostwick Inlet",2021-08-11,223,55.236796,-131.750555,2021
"161","2021_BOST_A_3","Embiotoca lateralis",0,"BOST_A_2021","eelgrass_edna","eelgrass","edna","Bostwick Inlet",2021-08-11,223,55.236796,-131.750555,2021
"162","2021_BOST_A_3","Enophrys bison",0,"BOST_A_2021","eelgrass_edna","eelgrass","edna","Bostwick Inlet",2021-08-11,223,55.236796,-131.750555,2021
"163","2021_BOST_A_3","Gadus",0,"BOST_A_2021","eelgrass_edna","eelgrass","edna","Bostwick Inlet",2021-08-11,223,55.236796,-131.750555,2021
"164","2021_BOST_A_3","Gasterosteus aculeatus",0,"BOST_A_2021","eelgrass_edna","eelgrass","edna","Bostwick Inlet",2021-08-11,223,55.236796,-131.750555,2021
"165","2021_BOST_A_3","Gobiesox maeandricus",0,"BOST_A_2021","eelgrass_edna","eelgrass","edna","Bostwick Inlet",2021-08-11,223,55.236796,-131.750555,2021
"166","2021_BOST_A_3","Hemilepidotus spp.",0.00668883961566888,"BOST_A_2021","eelgrass_edna","eelgrass","edna","Bostwick Inlet",2021-08-11,223,55.236796,-131.750555,2021
"167","2021_BOST_A_3","Hexagrammos",0.00245154370642764,"BOST_A_2021","eelgrass_edna","eelgrass","edna","Bostwick Inlet",2021-08-11,223,55.236796,-131.750555,2021
"168","2021_BOST_A_3","Hexagrammos decagrammus",0.00183865777982073,"BOST_A_2021","eelgrass_edna","eelgrass","edna","Bostwick Inlet",2021-08-11,223,55.236796,-131.750555,2021
"169","2021_BOST_A_3","Hippoglossus stenolepis",0,"BOST_A_2021","eelgrass_edna","eelgrass","edna","Bostwick Inlet",2021-08-11,223,55.236796,-131.750555,2021
"170","2021_BOST_A_3","Hypomesus",0,"BOST_A_2021","eelgrass_edna","eelgrass","edna","Bostwick Inlet",2021-08-11,223,55.236796,-131.750555,2021
"171","2021_BOST_A_3","Lepidogobius lepidus",0,"BOST_A_2021","eelgrass_edna","eelgrass","edna","Bostwick Inlet",2021-08-11,223,55.236796,-131.750555,2021
"172","2021_BOST_A_3","Lepidopsetta",0,"BOST_A_2021","eelgrass_edna","eelgrass","edna","Bostwick Inlet",2021-08-11,223,55.236796,-131.750555,2021
"173","2021_BOST_A_3","Liparis mucosus",0,"BOST_A_2021","eelgrass_edna","eelgrass","edna","Bostwick Inlet",2021-08-11,223,55.236796,-131.750555,2021
"174","2021_BOST_A_3","Lumpenus sagitta",0,"BOST_A_2021","eelgrass_edna","eelgrass","edna","Bostwick Inlet",2021-08-11,223,55.236796,-131.750555,2021
"175","2021_BOST_A_3","Microgadus proximus",0.000383053704129319,"BOST_A_2021","eelgrass_edna","eelgrass","edna","Bostwick Inlet",2021-08-11,223,55.236796,-131.750555,2021
"176","2021_BOST_A_3","Myoxocephalus",0.0195662238087652,"BOST_A_2021","eelgrass_edna","eelgrass","edna","Bostwick Inlet",2021-08-11,223,55.236796,-131.750555,2021
"177","2021_BOST_A_3","Nautichthys oculofasciatus",0,"BOST_A_2021","eelgrass_edna","eelgrass","edna","Bostwick Inlet",2021-08-11,223,55.236796,-131.750555,2021
"178","2021_BOST_A_3","Oligocottus maculosus",0.012830456047103,"BOST_A_2021","eelgrass_edna","eelgrass","edna","Bostwick Inlet",2021-08-11,223,55.236796,-131.750555,2021
"179","2021_BOST_A_3","Oligocottus snyderi",0,"BOST_A_2021","eelgrass_edna","eelgrass","edna","Bostwick Inlet",2021-08-11,223,55.236796,-131.750555,2021
"180","2021_BOST_A_3","Oncorhynchus",0.539988603102221,"BOST_A_2021","eelgrass_edna","eelgrass","edna","Bostwick Inlet",2021-08-11,223,55.236796,-131.750555,2021
"181","2021_BOST_A_3","Oncorhynchus clarkii",0.00873718600679415,"BOST_A_2021","eelgrass_edna","eelgrass","edna","Bostwick Inlet",2021-08-11,223,55.236796,-131.750555,2021
"182","2021_BOST_A_3","Oncorhynchus tshawytscha",0,"BOST_A_2021","eelgrass_edna","eelgrass","edna","Bostwick Inlet",2021-08-11,223,55.236796,-131.750555,2021
"183","2021_BOST_A_3","Ophiodon elongatus",0,"BOST_A_2021","eelgrass_edna","eelgrass","edna","Bostwick Inlet",2021-08-11,223,55.236796,-131.750555,2021
"184","2021_BOST_A_3","Oxylebius pictus",0,"BOST_A_2021","eelgrass_edna","eelgrass","edna","Bostwick Inlet",2021-08-11,223,55.236796,-131.750555,2021
"185","2021_BOST_A_3","Pholis laeta",0.0431237526471302,"BOST_A_2021","eelgrass_edna","eelgrass","edna","Bostwick Inlet",2021-08-11,223,55.236796,-131.750555,2021
"186","2021_BOST_A_3","Phytichthys chirus",0,"BOST_A_2021","eelgrass_edna","eelgrass","edna","Bostwick Inlet",2021-08-11,223,55.236796,-131.750555,2021
"187","2021_BOST_A_3","Pleuronectidae 1",0.000689496667432774,"BOST_A_2021","eelgrass_edna","eelgrass","edna","Bostwick Inlet",2021-08-11,223,55.236796,-131.750555,2021
"188","2021_BOST_A_3","Pleuronectidae 2",0.00206849000229832,"BOST_A_2021","eelgrass_edna","eelgrass","edna","Bostwick Inlet",2021-08-11,223,55.236796,-131.750555,2021
"189","2021_BOST_A_3","Pleuronectidae 3",7.66107408258638e-05,"BOST_A_2021","eelgrass_edna","eelgrass","edna","Bostwick Inlet",2021-08-11,223,55.236796,-131.750555,2021
"190","2021_BOST_A_3","Pleuronichthys coenosus",0,"BOST_A_2021","eelgrass_edna","eelgrass","edna","Bostwick Inlet",2021-08-11,223,55.236796,-131.750555,2021
"191","2021_BOST_A_3","Podothecus accipenserinus",0,"BOST_A_2021","eelgrass_edna","eelgrass","edna","Bostwick Inlet",2021-08-11,223,55.236796,-131.750555,2021
"192","2021_BOST_A_3","Rhamphocottus richardsonii",0.000689496667432774,"BOST_A_2021","eelgrass_edna","eelgrass","edna","Bostwick Inlet",2021-08-11,223,55.236796,-131.750555,2021
"193","2021_BOST_A_3","Rhinogobiops nicholsii",0,"BOST_A_2021","eelgrass_edna","eelgrass","edna","Bostwick Inlet",2021-08-11,223,55.236796,-131.750555,2021
"194","2021_BOST_A_3","Ronquilus jordani",0,"BOST_A_2021","eelgrass_edna","eelgrass","edna","Bostwick Inlet",2021-08-11,223,55.236796,-131.750555,2021
"195","2021_BOST_A_3","Salvelinus",0.00368443866493281,"BOST_A_2021","eelgrass_edna","eelgrass","edna","Bostwick Inlet",2021-08-11,223,55.236796,-131.750555,2021
"196","2021_BOST_A_3","Scorpaenichthys marmoratus",0,"BOST_A_2021","eelgrass_edna","eelgrass","edna","Bostwick Inlet",2021-08-11,223,55.236796,-131.750555,2021
"197","2021_BOST_A_3","Sebastes 1",0.00061288592660691,"BOST_A_2021","eelgrass_edna","eelgrass","edna","Bostwick Inlet",2021-08-11,223,55.236796,-131.750555,2021
"198","2021_BOST_A_3","Sebastes 2",0,"BOST_A_2021","eelgrass_edna","eelgrass","edna","Bostwick Inlet",2021-08-11,223,55.236796,-131.750555,2021
"199","2021_BOST_A_3","Sebastes 3",0,"BOST_A_2021","eelgrass_edna","eelgrass","edna","Bostwick Inlet",2021-08-11,223,55.236796,-131.750555,2021
"200","2021_BOST_A_3","Sebastolobus",0,"BOST_A_2021","eelgrass_edna","eelgrass","edna","Bostwick Inlet",2021-08-11,223,55.236796,-131.750555,2021
"201","2021_BOST_A_3","Stichaeidae",0,"BOST_A_2021","eelgrass_edna","eelgrass","edna","Bostwick Inlet",2021-08-11,223,55.236796,-131.750555,2021
"202","2021_BOST_A_3","Stichaeus punctatus",0,"BOST_A_2021","eelgrass_edna","eelgrass","edna","Bostwick Inlet",2021-08-11,223,55.236796,-131.750555,2021
"203","2021_BOST_A_3","Synchirus gilli",0,"BOST_A_2021","eelgrass_edna","eelgrass","edna","Bostwick Inlet",2021-08-11,223,55.236796,-131.750555,2021
"204","2021_BOST_A_3","Syngnathus leptorhynchus",0,"BOST_A_2021","eelgrass_edna","eelgrass","edna","Bostwick Inlet",2021-08-11,223,55.236796,-131.750555,2021
"205","2021_BOST_A_3","Xiphister",0,"BOST_A_2021","eelgrass_edna","eelgrass","edna","Bostwick Inlet",2021-08-11,223,55.236796,-131.750555,2021
"206","2021_BOST_A_3","Zaprora silenus",0,"BOST_A_2021","eelgrass_edna","eelgrass","edna","Bostwick Inlet",2021-08-11,223,55.236796,-131.750555,2021
"207","2021_BOST_A_3","Mallotus villosus",0,"BOST_A_2021","eelgrass_edna","eelgrass","edna","Bostwick Inlet",2021-08-11,223,55.236796,-131.750555,2021
"208","2021_BOST_A_3","Pallasina barbata",0,"BOST_A_2021","eelgrass_edna","eelgrass","edna","Bostwick Inlet",2021-08-11,223,55.236796,-131.750555,2021
"209","2021_BOST_A_3","Trichodon trichodon",0,"BOST_A_2021","eelgrass_edna","eelgrass","edna","Bostwick Inlet",2021-08-11,223,55.236796,-131.750555,2021
"210","2021_BOST_A_3","Enophrys lucasi",0,"BOST_A_2021","eelgrass_edna","eelgrass","edna","Bostwick Inlet",2021-08-11,223,55.236796,-131.750555,2021
"211","2021_BOST_B_1","Agonopsis vulsa",0,"BOST_B_2021","kelp_edna","kelp","edna","Bostwick Inlet",2021-08-12,224,55.219938,-131.735973,2021
"212","2021_BOST_B_1","Ammodytes personatus",0,"BOST_B_2021","kelp_edna","kelp","edna","Bostwick Inlet",2021-08-12,224,55.219938,-131.735973,2021
"213","2021_BOST_B_1","Anoplarchus",0.00643415953791036,"BOST_B_2021","kelp_edna","kelp","edna","Bostwick Inlet",2021-08-12,224,55.219938,-131.735973,2021
"214","2021_BOST_B_1","Anoplopoma fimbria",0,"BOST_B_2021","kelp_edna","kelp","edna","Bostwick Inlet",2021-08-12,224,55.219938,-131.735973,2021
"215","2021_BOST_B_1","Apodichthys flavidus",0,"BOST_B_2021","kelp_edna","kelp","edna","Bostwick Inlet",2021-08-12,224,55.219938,-131.735973,2021
"216","2021_BOST_B_1","Artedius spp.",0,"BOST_B_2021","kelp_edna","kelp","edna","Bostwick Inlet",2021-08-12,224,55.219938,-131.735973,2021
"217","2021_BOST_B_1","Aulorhynchus flavidus",0,"BOST_B_2021","kelp_edna","kelp","edna","Bostwick Inlet",2021-08-12,224,55.219938,-131.735973,2021
"218","2021_BOST_B_1","Blepsias bilobus",0,"BOST_B_2021","kelp_edna","kelp","edna","Bostwick Inlet",2021-08-12,224,55.219938,-131.735973,2021
"219","2021_BOST_B_1","Blepsias cirrhosus",0,"BOST_B_2021","kelp_edna","kelp","edna","Bostwick Inlet",2021-08-12,224,55.219938,-131.735973,2021
"220","2021_BOST_B_1","Brachyistius frenatus",0,"BOST_B_2021","kelp_edna","kelp","edna","Bostwick Inlet",2021-08-12,224,55.219938,-131.735973,2021
"221","2021_BOST_B_1","Chitonotus pugetensis",0,"BOST_B_2021","kelp_edna","kelp","edna","Bostwick Inlet",2021-08-12,224,55.219938,-131.735973,2021
"222","2021_BOST_B_1","Citharichthys sordidus",0,"BOST_B_2021","kelp_edna","kelp","edna","Bostwick Inlet",2021-08-12,224,55.219938,-131.735973,2021
"223","2021_BOST_B_1","Citharichthys stigmaeus",0,"BOST_B_2021","kelp_edna","kelp","edna","Bostwick Inlet",2021-08-12,224,55.219938,-131.735973,2021
"224","2021_BOST_B_1","Clinocottus acuticeps",0,"BOST_B_2021","kelp_edna","kelp","edna","Bostwick Inlet",2021-08-12,224,55.219938,-131.735973,2021
"225","2021_BOST_B_1","Clinocottus embryum",0,"BOST_B_2021","kelp_edna","kelp","edna","Bostwick Inlet",2021-08-12,224,55.219938,-131.735973,2021
"226","2021_BOST_B_1","Clupea pallasii",0.124431768309822,"BOST_B_2021","kelp_edna","kelp","edna","Bostwick Inlet",2021-08-12,224,55.219938,-131.735973,2021
"227","2021_BOST_B_1","Cottus",0.019993360838756,"BOST_B_2021","kelp_edna","kelp","edna","Bostwick Inlet",2021-08-12,224,55.219938,-131.735973,2021
"228","2021_BOST_B_1","Cottus_Leptocottus",0.0201151856854915,"BOST_B_2021","kelp_edna","kelp","edna","Bostwick Inlet",2021-08-12,224,55.219938,-131.735973,2021
"229","2021_BOST_B_1","Cryptacanthodes giganteus",0,"BOST_B_2021","kelp_edna","kelp","edna","Bostwick Inlet",2021-08-12,224,55.219938,-131.735973,2021
"230","2021_BOST_B_1","Cymatogaster aggregata",0.0631697220328779,"BOST_B_2021","kelp_edna","kelp","edna","Bostwick Inlet",2021-08-12,224,55.219938,-131.735973,2021
"231","2021_BOST_B_1","Embiotoca lateralis",0,"BOST_B_2021","kelp_edna","kelp","edna","Bostwick Inlet",2021-08-12,224,55.219938,-131.735973,2021
"232","2021_BOST_B_1","Enophrys bison",0,"BOST_B_2021","kelp_edna","kelp","edna","Bostwick Inlet",2021-08-12,224,55.219938,-131.735973,2021
"233","2021_BOST_B_1","Gadus",0,"BOST_B_2021","kelp_edna","kelp","edna","Bostwick Inlet",2021-08-12,224,55.219938,-131.735973,2021
"234","2021_BOST_B_1","Gasterosteus aculeatus",0.000438692695766615,"BOST_B_2021","kelp_edna","kelp","edna","Bostwick Inlet",2021-08-12,224,55.219938,-131.735973,2021
"235","2021_BOST_B_1","Gobiesox maeandricus",0,"BOST_B_2021","kelp_edna","kelp","edna","Bostwick Inlet",2021-08-12,224,55.219938,-131.735973,2021
"236","2021_BOST_B_1","Hemilepidotus spp.",0,"BOST_B_2021","kelp_edna","kelp","edna","Bostwick Inlet",2021-08-12,224,55.219938,-131.735973,2021
"237","2021_BOST_B_1","Hexagrammos",0,"BOST_B_2021","kelp_edna","kelp","edna","Bostwick Inlet",2021-08-12,224,55.219938,-131.735973,2021
"238","2021_BOST_B_1","Hexagrammos decagrammus",0,"BOST_B_2021","kelp_edna","kelp","edna","Bostwick Inlet",2021-08-12,224,55.219938,-131.735973,2021
"239","2021_BOST_B_1","Hippoglossus stenolepis",0,"BOST_B_2021","kelp_edna","kelp","edna","Bostwick Inlet",2021-08-12,224,55.219938,-131.735973,2021
"240","2021_BOST_B_1","Hypomesus",0,"BOST_B_2021","kelp_edna","kelp","edna","Bostwick Inlet",2021-08-12,224,55.219938,-131.735973,2021
"241","2021_BOST_B_1","Lepidogobius lepidus",0,"BOST_B_2021","kelp_edna","kelp","edna","Bostwick Inlet",2021-08-12,224,55.219938,-131.735973,2021
"242","2021_BOST_B_1","Lepidopsetta",0,"BOST_B_2021","kelp_edna","kelp","edna","Bostwick Inlet",2021-08-12,224,55.219938,-131.735973,2021
"243","2021_BOST_B_1","Liparis mucosus",0,"BOST_B_2021","kelp_edna","kelp","edna","Bostwick Inlet",2021-08-12,224,55.219938,-131.735973,2021
"244","2021_BOST_B_1","Lumpenus sagitta",0,"BOST_B_2021","kelp_edna","kelp","edna","Bostwick Inlet",2021-08-12,224,55.219938,-131.735973,2021
"245","2021_BOST_B_1","Microgadus proximus",0,"BOST_B_2021","kelp_edna","kelp","edna","Bostwick Inlet",2021-08-12,224,55.219938,-131.735973,2021
"246","2021_BOST_B_1","Myoxocephalus",0.0115178787162393,"BOST_B_2021","kelp_edna","kelp","edna","Bostwick Inlet",2021-08-12,224,55.219938,-131.735973,2021
"247","2021_BOST_B_1","Nautichthys oculofasciatus",0,"BOST_B_2021","kelp_edna","kelp","edna","Bostwick Inlet",2021-08-12,224,55.219938,-131.735973,2021
"248","2021_BOST_B_1","Oligocottus maculosus",0,"BOST_B_2021","kelp_edna","kelp","edna","Bostwick Inlet",2021-08-12,224,55.219938,-131.735973,2021
"249","2021_BOST_B_1","Oligocottus snyderi",0,"BOST_B_2021","kelp_edna","kelp","edna","Bostwick Inlet",2021-08-12,224,55.219938,-131.735973,2021
"250","2021_BOST_B_1","Oncorhynchus",0.730459152053301,"BOST_B_2021","kelp_edna","kelp","edna","Bostwick Inlet",2021-08-12,224,55.219938,-131.735973,2021
"251","2021_BOST_B_1","Oncorhynchus clarkii",0.00378754840741249,"BOST_B_2021","kelp_edna","kelp","edna","Bostwick Inlet",2021-08-12,224,55.219938,-131.735973,2021
"252","2021_BOST_B_1","Oncorhynchus tshawytscha",0,"BOST_B_2021","kelp_edna","kelp","edna","Bostwick Inlet",2021-08-12,224,55.219938,-131.735973,2021
"253","2021_BOST_B_1","Ophiodon elongatus",0,"BOST_B_2021","kelp_edna","kelp","edna","Bostwick Inlet",2021-08-12,224,55.219938,-131.735973,2021
"254","2021_BOST_B_1","Oxylebius pictus",0,"BOST_B_2021","kelp_edna","kelp","edna","Bostwick Inlet",2021-08-12,224,55.219938,-131.735973,2021
"255","2021_BOST_B_1","Pholis laeta",0.00904073777250864,"BOST_B_2021","kelp_edna","kelp","edna","Bostwick Inlet",2021-08-12,224,55.219938,-131.735973,2021
"256","2021_BOST_B_1","Phytichthys chirus",0,"BOST_B_2021","kelp_edna","kelp","edna","Bostwick Inlet",2021-08-12,224,55.219938,-131.735973,2021
"257","2021_BOST_B_1","Pleuronectidae 1",0,"BOST_B_2021","kelp_edna","kelp","edna","Bostwick Inlet",2021-08-12,224,55.219938,-131.735973,2021
"258","2021_BOST_B_1","Pleuronectidae 2",0.00907636951473081,"BOST_B_2021","kelp_edna","kelp","edna","Bostwick Inlet",2021-08-12,224,55.219938,-131.735973,2021
"259","2021_BOST_B_1","Pleuronectidae 3",0,"BOST_B_2021","kelp_edna","kelp","edna","Bostwick Inlet",2021-08-12,224,55.219938,-131.735973,2021
"260","2021_BOST_B_1","Pleuronichthys coenosus",0,"BOST_B_2021","kelp_edna","kelp","edna","Bostwick Inlet",2021-08-12,224,55.219938,-131.735973,2021
"261","2021_BOST_B_1","Podothecus accipenserinus",0,"BOST_B_2021","kelp_edna","kelp","edna","Bostwick Inlet",2021-08-12,224,55.219938,-131.735973,2021
"262","2021_BOST_B_1","Rhamphocottus richardsonii",0,"BOST_B_2021","kelp_edna","kelp","edna","Bostwick Inlet",2021-08-12,224,55.219938,-131.735973,2021
"263","2021_BOST_B_1","Rhinogobiops nicholsii",0,"BOST_B_2021","kelp_edna","kelp","edna","Bostwick Inlet",2021-08-12,224,55.219938,-131.735973,2021
"264","2021_BOST_B_1","Ronquilus jordani",0,"BOST_B_2021","kelp_edna","kelp","edna","Bostwick Inlet",2021-08-12,224,55.219938,-131.735973,2021
"265","2021_BOST_B_1","Salvelinus",0.00153542443518315,"BOST_B_2021","kelp_edna","kelp","edna","Bostwick Inlet",2021-08-12,224,55.219938,-131.735973,2021
"266","2021_BOST_B_1","Scorpaenichthys marmoratus",0,"BOST_B_2021","kelp_edna","kelp","edna","Bostwick Inlet",2021-08-12,224,55.219938,-131.735973,2021
"267","2021_BOST_B_1","Sebastes 1",0,"BOST_B_2021","kelp_edna","kelp","edna","Bostwick Inlet",2021-08-12,224,55.219938,-131.735973,2021
"268","2021_BOST_B_1","Sebastes 2",0,"BOST_B_2021","kelp_edna","kelp","edna","Bostwick Inlet",2021-08-12,224,55.219938,-131.735973,2021
"269","2021_BOST_B_1","Sebastes 3",0,"BOST_B_2021","kelp_edna","kelp","edna","Bostwick Inlet",2021-08-12,224,55.219938,-131.735973,2021
"270","2021_BOST_B_1","Sebastolobus",0,"BOST_B_2021","kelp_edna","kelp","edna","Bostwick Inlet",2021-08-12,224,55.219938,-131.735973,2021
"271","2021_BOST_B_1","Stichaeidae",0,"BOST_B_2021","kelp_edna","kelp","edna","Bostwick Inlet",2021-08-12,224,55.219938,-131.735973,2021
"272","2021_BOST_B_1","Stichaeus punctatus",0,"BOST_B_2021","kelp_edna","kelp","edna","Bostwick Inlet",2021-08-12,224,55.219938,-131.735973,2021
"273","2021_BOST_B_1","Synchirus gilli",0,"BOST_B_2021","kelp_edna","kelp","edna","Bostwick Inlet",2021-08-12,224,55.219938,-131.735973,2021
"274","2021_BOST_B_1","Syngnathus leptorhynchus",0,"BOST_B_2021","kelp_edna","kelp","edna","Bostwick Inlet",2021-08-12,224,55.219938,-131.735973,2021
"275","2021_BOST_B_1","Xiphister",0,"BOST_B_2021","kelp_edna","kelp","edna","Bostwick Inlet",2021-08-12,224,55.219938,-131.735973,2021
"276","2021_BOST_B_1","Zaprora silenus",0,"BOST_B_2021","kelp_edna","kelp","edna","Bostwick Inlet",2021-08-12,224,55.219938,-131.735973,2021
"277","2021_BOST_B_1","Mallotus villosus",0,"BOST_B_2021","kelp_edna","kelp","edna","Bostwick Inlet",2021-08-12,224,55.219938,-131.735973,2021
"278","2021_BOST_B_1","Pallasina barbata",0,"BOST_B_2021","kelp_edna","kelp","edna","Bostwick Inlet",2021-08-12,224,55.219938,-131.735973,2021
"279","2021_BOST_B_1","Trichodon trichodon",0,"BOST_B_2021","kelp_edna","kelp","edna","Bostwick Inlet",2021-08-12,224,55.219938,-131.735973,2021
"280","2021_BOST_B_1","Enophrys lucasi",0,"BOST_B_2021","kelp_edna","kelp","edna","Bostwick Inlet",2021-08-12,224,55.219938,-131.735973,2021
"281","2021_BOST_B_2","Agonopsis vulsa",0,"BOST_B_2021","kelp_edna","kelp","edna","Bostwick Inlet",2021-08-12,224,55.219938,-131.735973,2021
"282","2021_BOST_B_2","Ammodytes personatus",0.00172429440058081,"BOST_B_2021","kelp_edna","kelp","edna","Bostwick Inlet",2021-08-12,224,55.219938,-131.735973,2021
"283","2021_BOST_B_2","Anoplarchus",0.00081677103185407,"BOST_B_2021","kelp_edna","kelp","edna","Bostwick Inlet",2021-08-12,224,55.219938,-131.735973,2021
"284","2021_BOST_B_2","Anoplopoma fimbria",0,"BOST_B_2021","kelp_edna","kelp","edna","Bostwick Inlet",2021-08-12,224,55.219938,-131.735973,2021
"285","2021_BOST_B_2","Apodichthys flavidus",0.00240754529659965,"BOST_B_2021","kelp_edna","kelp","edna","Bostwick Inlet",2021-08-12,224,55.219938,-131.735973,2021
"286","2021_BOST_B_2","Artedius spp.",0.00381159814865233,"BOST_B_2021","kelp_edna","kelp","edna","Bostwick Inlet",2021-08-12,224,55.219938,-131.735973,2021
"287","2021_BOST_B_2","Aulorhynchus flavidus",0,"BOST_B_2021","kelp_edna","kelp","edna","Bostwick Inlet",2021-08-12,224,55.219938,-131.735973,2021
"288","2021_BOST_B_2","Blepsias bilobus",0,"BOST_B_2021","kelp_edna","kelp","edna","Bostwick Inlet",2021-08-12,224,55.219938,-131.735973,2021
"289","2021_BOST_B_2","Blepsias cirrhosus",0,"BOST_B_2021","kelp_edna","kelp","edna","Bostwick Inlet",2021-08-12,224,55.219938,-131.735973,2021
"290","2021_BOST_B_2","Brachyistius frenatus",0,"BOST_B_2021","kelp_edna","kelp","edna","Bostwick Inlet",2021-08-12,224,55.219938,-131.735973,2021
"291","2021_BOST_B_2","Chitonotus pugetensis",0,"BOST_B_2021","kelp_edna","kelp","edna","Bostwick Inlet",2021-08-12,224,55.219938,-131.735973,2021
"292","2021_BOST_B_2","Citharichthys sordidus",0,"BOST_B_2021","kelp_edna","kelp","edna","Bostwick Inlet",2021-08-12,224,55.219938,-131.735973,2021
"293","2021_BOST_B_2","Citharichthys stigmaeus",0,"BOST_B_2021","kelp_edna","kelp","edna","Bostwick Inlet",2021-08-12,224,55.219938,-131.735973,2021
